sex,age_group,model_file,thoracic1_x_norm,thoracic1_y_norm,thoracic1_z_norm,thoracic2_x_norm,thoracic2_y_norm,thoracic2_z_norm,thoracic3_x_norm,thoracic3_y_norm,thoracic3_z_norm,thoracic4_x_norm,thoracic4_y_norm,thoracic4_z_norm,thoracic5_x_norm,thoracic5_y_norm,thoracic5_z_norm,thoracic6_x_norm,thoracic6_y_norm,thoracic6_z_norm,thoracic7_x_norm,thoracic7_y_norm,thoracic7_z_norm,thoracic8_x_norm,thoracic8_y_norm,thoracic8_z_norm,thoracic9_x_norm,thoracic9_y_norm,thoracic9_z_norm,thoracic10_x_norm,thoracic10_y_norm,thoracic10_z_norm,thoracic11_x_norm,thoracic11_y_norm,thoracic11_z_norm,thoracic12_x_norm,thoracic12_y_norm,thoracic12_z_norm,lumbar1_x_norm,lumbar1_y_norm,lumbar1_z_norm,lumbar2_x_norm,lumbar2_y_norm,lumbar2_z_norm,lumbar3_x_norm,lumbar3_y_norm,lumbar3_z_norm,lumbar4_x_norm,lumbar4_y_norm,lumbar4_z_norm,lumbar5_x_norm,lumbar5_y_norm,lumbar5_z_norm
Male,Age7079,150_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.019445,0.960452,0.0,-0.038452,0.916068,0.0,-0.055935,0.865814,0.0,-0.059267,0.812608,0.0,-0.049684,0.759072,0.0,-0.037606,0.703336,0.0,-0.024127,0.647155,0.0,-0.017574,0.587422,0.0,-0.005467,0.528375,0.0,0.008705,0.464337,0.0,0.027063,0.395699,0.0,0.042323,0.320936,0.0,0.026302,0.240331,0.0,0.037702,0.159623,0.0,0.032179,0.079806,0.0,0.0,0.0,0.0
Male,Age7079,206_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.022946,0.960089,0.0,-0.045761,0.915108,0.0,-0.067387,0.863903,0.0,-0.081806,0.812301,0.0,-0.08966,0.758003,0.0,-0.085906,0.704717,0.0,-0.081182,0.649928,0.0,-0.072552,0.594175,0.0,-0.058957,0.532056,0.0,-0.047828,0.466868,0.0,-0.028715,0.396769,0.0,-0.005325,0.323414,0.0,0.015215,0.245451,0.0,0.030332,0.168627,0.0,0.029067,0.085059,0.0,0.0,0.0,0.0
Male,Age7079,291_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.016547,0.9572,0.0,-0.032198,0.909426,0.0,-0.045732,0.855701,0.0,-0.051316,0.804843,0.0,-0.053044,0.752079,0.0,-0.050045,0.698536,0.0,-0.044909,0.643851,0.0,-0.036906,0.588636,0.0,-0.023092,0.530877,0.0,-0.008894,0.46918,0.0,0.00794,0.40223,0.0,0.022803,0.325015,0.0,0.03443,0.2457,0.0,0.043646,0.165102,0.0,0.035694,0.082176,0.0,0.0,0.0,0.0
Male,Age7079,321_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.013145,0.95657,0.0,-0.025036,0.908298,0.0,-0.034399,0.854317,0.0,-0.040344,0.802662,0.0,-0.043795,0.748367,0.0,-0.047988,0.692457,0.0,-0.051915,0.636889,0.0,-0.049739,0.577124,0.0,-0.039444,0.513542,0.0,-0.019804,0.449883,0.0,0.002342,0.380856,0.0,0.02245,0.311613,0.0,0.027546,0.238854,0.0,0.038295,0.16448,0.0,0.03287,0.082277,0.0,0.0,0.0,0.0
Male,Age7079,362_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.016731,0.957902,0.0,-0.032622,0.910879,0.0,-0.046474,0.857966,0.0,-0.054892,0.804167,0.0,-0.060612,0.747824,0.0,-0.067477,0.693454,0.0,-0.062468,0.640908,0.0,-0.062343,0.582093,0.0,-0.05372,0.519777,0.0,-0.044107,0.454879,0.0,-0.029604,0.379975,0.0,-0.001153,0.309485,0.0,0.019609,0.241771,0.0,0.0331,0.165321,0.0,0.030243,0.083126,0.0,0.0,0.0,0.0
Male,Age7079,379_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.023505,0.960701,0.0,-0.04697,0.916353,0.0,-0.069355,0.865799,0.0,-0.079549,0.814711,0.0,-0.081809,0.761298,0.0,-0.080451,0.707337,0.0,-0.070488,0.652772,0.0,-0.056318,0.597285,0.0,-0.031076,0.540414,0.0,-0.003681,0.476086,0.0,0.017803,0.404825,0.0,0.028176,0.325123,0.0,0.028468,0.245429,0.0,0.039542,0.165777,0.0,0.033619,0.082853,0.0,0.0,0.0,0.0
Male,Age7079,419_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.013755,0.955999,0.0,-0.02628,0.907069,0.0,-0.036287,0.852313,0.0,-0.041659,0.803028,0.0,-0.04417,0.753979,0.0,-0.040212,0.702875,0.0,-0.033107,0.649921,0.0,-0.022822,0.595576,0.0,-0.01223,0.53803,0.0,0.000259,0.475046,0.0,0.013888,0.403579,0.0,0.023821,0.327968,0.0,0.028728,0.248581,0.0,0.039996,0.166848,0.0,0.033939,0.083372,0.0,0.0,0.0,0.0
Male,Age7079,452_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.019906,0.961498,0.0,-0.039478,0.918231,0.0,-0.057668,0.869162,0.0,-0.070876,0.813852,0.0,-0.086563,0.759261,0.0,-0.088021,0.702768,0.0,-0.091091,0.644193,0.0,-0.093655,0.580926,0.0,-0.08603,0.518785,0.0,-0.069384,0.455926,0.0,-0.038495,0.390214,0.0,-0.004638,0.318537,0.0,0.018195,0.239684,0.0,0.032277,0.158048,0.0,0.02924,0.079418,0.0,0.0,0.0,0.0
Male,Age7079,454_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.017348,0.956664,0.0,-0.033844,0.908251,0.0,-0.048255,0.853764,0.0,-0.05919,0.800252,0.0,-0.061223,0.746547,0.0,-0.060162,0.69243,0.0,-0.052327,0.637493,0.0,-0.04203,0.58112,0.0,-0.031364,0.517595,0.0,-0.019404,0.449347,0.0,-0.002472,0.378989,0.0,0.018769,0.31118,0.0,0.031989,0.242764,0.0,0.041677,0.16866,0.0,0.034954,0.084179,0.0,0.0,0.0,0.0
Male,Age7079,479_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.023775,0.958332,0.0,-0.0474,0.91138,0.0,-0.069763,0.857948,0.0,-0.078667,0.809904,0.0,-0.08024,0.758621,0.0,-0.080541,0.70575,0.0,-0.073896,0.65348,0.0,-0.068057,0.597609,0.0,-0.057159,0.54115,0.0,-0.040786,0.477411,0.0,-0.018129,0.412079,0.0,-0.000473,0.338959,0.0,0.021517,0.260625,0.0,0.036116,0.174853,0.0,0.032561,0.087831,0.0,0.0,0.0,0.0
Male,Age7079,492_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.0,1.0,0.0,-0.015889,0.958735,0.0,-0.030906,0.912671,0.0,-0.043873,0.86088,0.0,-0.050084,0.809239,0.0,-0.051151,0.756574,0.0,-0.047318,0.704166,0.0,-0.036686,0.652597,0.0,-0.027064,0.594944,0.0,-0.020195,0.534632,0.0,-0.007678,0.47187,0.0,0.005164,0.401114,0.0,0.013059,0.321925,0.0,0.022933,0.242496,0.0,0.035637,0.160669,0.0,0.031189,0.080511,0.0,0.0,0.0,0.0
Male,Age7079,534_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.023116,0.958473,0.0,-0.046028,0.911708,0.0,-0.067621,0.858538,0.0,-0.081931,0.806869,0.0,-0.090832,0.750999,0.0,-0.082211,0.69552,0.0,-0.072487,0.64226,0.0,-0.053054,0.589539,0.0,-0.03895,0.530159,0.0,-0.022632,0.465598,0.0,-0.001117,0.395931,0.0,0.02198,0.324654,0.0,0.040051,0.249147,0.0,0.047836,0.170302,0.0,0.038279,0.084542,0.0,0.0,0.0,0.0
Male,Age7079,540_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.0,1.0,0.0,-0.021287,0.960552,0.0,-0.042317,0.916168,0.0,-0.062024,0.865763,0.0,-0.07483,0.812588,0.0,-0.082058,0.756556,0.0,-0.080044,0.702904,0.0,-0.074162,0.648418,0.0,-0.073384,0.592612,0.0,-0.060662,0.528321,0.0,-0.034692,0.464597,0.0,-0.006963,0.399433,0.0,0.012749,0.322619,0.0,0.025568,0.24396,0.0,0.037501,0.162564,0.0,0.032306,0.081348,0.0,0.0,0.0,0.0
Male,Age7079,693_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.021055,0.957679,0.0,-0.041665,0.910166,0.0,-0.060668,0.856353,0.0,-0.073108,0.806547,0.0,-0.077328,0.75544,0.0,-0.072639,0.704096,0.0,-0.067368,0.650435,0.0,-0.051502,0.595262,0.0,-0.033636,0.535934,0.0,-0.012888,0.471097,0.0,0.011382,0.403159,0.0,0.026484,0.328491,0.0,0.040022,0.249188,0.0,0.047803,0.1693,0.0,0.038182,0.084026,0.0,0.0,0.0,0.0
Male,Age7079,694_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.013789,0.953607,0.0,-0.026216,0.902055,0.0,-0.035914,0.84443,0.0,-0.041248,0.794557,0.0,-0.035268,0.745624,0.0,-0.021904,0.696631,0.0,-0.011721,0.645344,0.0,-0.001813,0.589687,0.0,0.001323,0.527759,0.0,0.002531,0.459269,0.0,-0.002554,0.385258,0.0,0.025191,0.324152,0.0,0.033155,0.252508,0.0,0.04328,0.174853,0.0,0.036276,0.087263,0.0,0.0,0.0,0.0
Male,Age7079,702_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.020518,0.958652,0.0,-0.040596,0.912234,0.0,-0.059101,0.859665,0.0,-0.061698,0.807634,0.0,-0.061536,0.756376,0.0,-0.053574,0.702074,0.0,-0.042395,0.647456,0.0,-0.026297,0.592777,0.0,-0.014073,0.53003,0.0,-0.004904,0.46198,0.0,0.005561,0.390598,0.0,0.019262,0.315586,0.0,0.028037,0.240931,0.0,0.038758,0.167364,0.0,0.033337,0.083738,0.0,0.0,0.0,0.0
Male,Age7079,784_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.0,1.0,0.0,-0.013401,0.957628,0.0,-0.025635,0.910494,0.0,-0.03546,0.857743,0.0,-0.040423,0.809162,0.0,-0.040855,0.759673,0.0,-0.039275,0.710055,0.0,-0.034213,0.658559,0.0,-0.030193,0.60285,0.0,-0.021279,0.541766,0.0,-0.010722,0.475263,0.0,0.003736,0.401441,0.0,0.017777,0.32531,0.0,0.02357,0.244581,0.0,0.036254,0.161382,0.0,0.031565,0.080833,0.0,0.0,0.0,0.0
Male,Age7079,813_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.00922,0.955465,0.0,-0.016757,0.906211,0.0,-0.021254,0.851485,0.0,-0.016427,0.803209,0.0,-0.009276,0.75428,0.0,0.001178,0.705561,0.0,0.012632,0.654846,0.0,0.021978,0.599407,0.0,0.02812,0.539624,0.0,0.03627,0.474139,0.0,0.044346,0.403093,0.0,0.040227,0.327611,0.0,0.032709,0.245447,0.0,0.042446,0.163848,0.0,0.034972,0.081621,0.0,0.0,0.0,0.0
Male,Age7079,888_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.019321,0.96018,0.0,-0.038178,0.915502,0.0,-0.05547,0.864941,0.0,-0.060512,0.817045,0.0,-0.063239,0.765973,0.0,-0.062348,0.712754,0.0,-0.058752,0.656041,0.0,-0.052717,0.599143,0.0,-0.043106,0.537871,0.0,-0.025061,0.475679,0.0,-0.007091,0.40532,0.0,0.016894,0.327588,0.0,0.032396,0.245864,0.0,0.04223,0.159219,0.0,0.034493,0.079239,0.0,0.0,0.0,0.0
Male,Age7079,913_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.016304,0.958619,0.0,-0.031771,0.912408,0.0,-0.04522,0.860417,0.0,-0.049537,0.809602,0.0,-0.051739,0.756049,0.0,-0.046774,0.702436,0.0,-0.044398,0.645595,0.0,-0.042565,0.58813,0.0,-0.034104,0.525925,0.0,-0.015517,0.458288,0.0,0.011296,0.392954,0.0,0.027377,0.320434,0.0,0.034413,0.241172,0.0,0.043237,0.159785,0.0,0.035061,0.079452,0.0,0.0,0.0,0.0
Male,Age7079,940_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.025476,0.961128,0.0,-0.051124,0.917133,0.0,-0.075937,0.866799,0.0,-0.09054,0.816178,0.0,-0.095183,0.762284,0.0,-0.090548,0.705996,0.0,-0.080179,0.650118,0.0,-0.066556,0.593137,0.0,-0.047801,0.533316,0.0,-0.025103,0.468072,0.0,-0.005021,0.396997,0.0,0.01337,0.318963,0.0,0.016309,0.24159,0.0,0.030427,0.170282,0.0,0.029247,0.085909,0.0,0.0,0.0,0.0
Male,Age7079,948_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.017799,0.955384,0.0,-0.034717,0.90555,0.0,-0.049482,0.849465,0.0,-0.058291,0.798675,0.0,-0.063607,0.750291,0.0,-0.065201,0.699439,0.0,-0.066207,0.644264,0.0,-0.068041,0.585508,0.0,-0.05442,0.526422,0.0,-0.03409,0.464953,0.0,-0.00876,0.399786,0.0,0.017037,0.331439,0.0,0.030157,0.252529,0.0,0.041204,0.173956,0.0,0.035128,0.086962,0.0,0.0,0.0,0.0
Male,Age7079,997_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.017295,0.956985,0.0,-0.033753,0.908931,0.0,-0.048152,0.854839,0.0,-0.062539,0.808248,0.0,-0.06234,0.75605,0.0,-0.065533,0.704262,0.0,-0.060255,0.652717,0.0,-0.051955,0.599067,0.0,-0.038544,0.541664,0.0,-0.021208,0.480683,0.0,-0.003309,0.409497,0.0,0.010481,0.33091,0.0,0.018194,0.249904,0.0,0.032888,0.16938,0.0,0.030454,0.085248,0.0,0.0,0.0,0.0
Male,Age80plus,122_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.015606,0.956889,0.0,-0.030212,0.908825,0.0,-0.042569,0.854867,0.0,-0.04971,0.795888,0.0,-0.050623,0.737829,0.0,-0.048379,0.6782,0.0,-0.043655,0.620292,0.0,-0.042398,0.564345,0.0,-0.037234,0.503129,0.0,-0.02205,0.440034,0.0,-0.002333,0.371586,0.0,0.018512,0.303377,0.0,0.039777,0.235299,0.0,0.046605,0.16415,0.0,0.037153,0.081451,0.0,0.0,0.0,0.0
Male,Age80plus,254_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.018834,0.958647,0.0,-0.037067,0.912322,0.0,-0.053552,0.859993,0.0,-0.060031,0.807993,0.0,-0.063987,0.754082,0.0,-0.059668,0.700695,0.0,-0.057665,0.646541,0.0,-0.053739,0.589492,0.0,-0.047375,0.52923,0.0,-0.029481,0.468562,0.0,-0.003891,0.402569,0.0,0.012584,0.328157,0.0,0.024032,0.247269,0.0,0.036734,0.165077,0.0,0.032106,0.082712,0.0,0.0,0.0,0.0
Male,Age80plus,325_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.012647,0.954244,0.0,-0.023861,0.903457,0.0,-0.032286,0.846764,0.0,-0.033375,0.800171,0.0,-0.029339,0.74963,0.0,-0.018001,0.698253,0.0,-0.009384,0.649734,0.0,0.00183,0.596137,0.0,0.012256,0.529413,0.0,0.011848,0.461793,0.0,0.023088,0.396101,0.0,0.034488,0.321997,0.0,0.038232,0.247501,0.0,0.046448,0.170458,0.0,0.037571,0.084733,0.0,0.0,0.0,0.0
Male,Age80plus,335_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.024272,0.958375,0.0,-0.048443,0.911438,0.0,-0.071404,0.85798,0.0,-0.089916,0.798349,0.0,-0.091441,0.746672,0.0,-0.08691,0.695376,0.0,-0.076611,0.644452,0.0,-0.060852,0.589582,0.0,-0.040979,0.532397,0.0,-0.018372,0.469955,0.0,0.002279,0.403422,0.0,0.027036,0.331605,0.0,0.035455,0.252267,0.0,0.044882,0.173628,0.0,0.037009,0.086502,0.0,0.0,0.0,0.0
Male,Age80plus,383_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.015786,0.957479,0.0,-0.030621,0.910048,0.0,-0.043284,0.856768,0.0,-0.051315,0.802492,0.0,-0.056383,0.746858,0.0,-0.05282,0.691782,0.0,-0.047619,0.635377,0.0,-0.038827,0.57934,0.0,-0.034791,0.51648,0.0,-0.016961,0.451453,0.0,-0.000742,0.379164,0.0,0.021052,0.310843,0.0,0.040866,0.245925,0.0,0.047961,0.161851,0.0,0.037674,0.080152,0.0,0.0,0.0,0.0
Male,Age80plus,401_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.0,1.0,0.0,-0.021396,0.954298,0.0,-0.042184,0.903066,0.0,-0.061101,0.84515,0.0,-0.068375,0.792084,0.0,-0.070701,0.738715,0.0,-0.068558,0.682964,0.0,-0.061837,0.626578,0.0,-0.059341,0.568559,0.0,-0.062203,0.510595,0.0,-0.049804,0.452756,0.0,-0.030002,0.387192,0.0,-0.008134,0.322162,0.0,0.01453,0.257322,0.0,0.03,0.185397,0.0,0.030221,0.093783,0.0,0.0,0.0,0.0
Male,Age80plus,412_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.014396,0.957934,0.0,-0.027731,0.911081,0.0,-0.038792,0.858549,0.0,-0.044605,0.807817,0.0,-0.043861,0.755978,0.0,-0.042395,0.70207,0.0,-0.031334,0.646564,0.0,-0.02543,0.590058,0.0,-0.013577,0.531412,0.0,-0.003774,0.467642,0.0,0.004424,0.396454,0.0,0.015992,0.320471,0.0,0.025187,0.240707,0.0,0.036952,0.161295,0.0,0.031921,0.080732,0.0,0.0,0.0,0.0
Male,Age80plus,420_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.010717,0.954977,0.0,-0.01986,0.905103,0.0,-0.026076,0.84957,0.0,-0.027738,0.797123,0.0,-0.024879,0.746019,0.0,-0.019698,0.695169,0.0,-0.011557,0.644395,0.0,-0.007342,0.587073,0.0,1e-06,0.527048,0.0,0.010092,0.463244,0.0,0.024898,0.392899,0.0,0.034418,0.321303,0.0,0.037875,0.246829,0.0,0.0461,0.16596,0.0,0.037034,0.082429,0.0,0.0,0.0,0.0
Male,Age80plus,433_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.020804,0.958475,0.0,-0.041187,0.911848,0.0,-0.060008,0.859022,0.0,-0.071177,0.811569,0.0,-0.075229,0.760321,0.0,-0.071649,0.70633,0.0,-0.069525,0.650717,0.0,-0.068268,0.591871,0.0,-0.058264,0.529558,0.0,-0.047377,0.463998,0.0,-0.032509,0.393386,0.0,-0.008753,0.321691,0.0,0.016112,0.248327,0.0,0.031224,0.170015,0.0,0.02964,0.085708,0.0,0.0,0.0,0.0
Male,Age80plus,465_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.016004,0.957158,0.0,-0.03106,0.909367,0.0,-0.043935,0.85567,0.0,-0.050149,0.802562,0.0,-0.049033,0.746411,0.0,-0.05179,0.687572,0.0,-0.052458,0.631683,0.0,-0.056273,0.574781,0.0,-0.059534,0.515314,0.0,-0.05859,0.449964,0.0,-0.024048,0.387165,0.0,0.009936,0.324597,0.0,0.033807,0.250486,0.0,0.043588,0.164536,0.0,0.035619,0.08189,0.0,0.0,0.0,0.0
Male,Age80plus,483_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.025745,0.95648,0.0,-0.05142,0.907387,0.0,-0.075868,0.851446,0.0,-0.083519,0.80587,0.0,-0.08306,0.755708,0.0,-0.079553,0.705245,0.0,-0.070778,0.655063,0.0,-0.060611,0.602878,0.0,-0.048998,0.544861,0.0,-0.02847,0.482582,0.0,-0.007189,0.415999,0.0,0.018477,0.344789,0.0,0.030143,0.266466,0.0,0.042317,0.183373,0.0,0.036449,0.091758,0.0,0.0,0.0,0.0
Male,Age80plus,508_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.012887,0.95482,0.0,-0.024398,0.904649,0.0,-0.033196,0.848613,0.0,-0.034696,0.801082,0.0,-0.030856,0.753822,0.0,-0.026306,0.701555,0.0,-0.017515,0.649088,0.0,-0.019737,0.593275,0.0,-0.015039,0.536092,0.0,-0.005509,0.472651,0.0,0.009295,0.408681,0.0,0.018777,0.333787,0.0,0.022558,0.254093,0.0,0.036251,0.171052,0.0,0.03233,0.085848,0.0,0.0,0.0,0.0
Male,Age80plus,549_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.02356,0.963163,0.0,-0.047228,0.921509,0.0,-0.070043,0.873895,0.0,-0.079825,0.82057,0.0,-0.082425,0.764634,0.0,-0.084898,0.707167,0.0,-0.076966,0.649266,0.0,-0.069622,0.590068,0.0,-0.061187,0.528808,0.0,-0.048624,0.459879,0.0,-0.03457,0.38814,0.0,-0.014998,0.314397,0.0,0.004626,0.239896,0.0,0.023077,0.161095,0.0,0.024709,0.081726,0.0,0.0,0.0,0.0
Male,Age80plus,553_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.023815,0.960726,0.0,-0.047623,0.91639,0.0,-0.070384,0.865821,0.0,-0.081904,0.812244,0.0,-0.085159,0.757797,0.0,-0.087724,0.703556,0.0,-0.08804,0.64416,0.0,-0.088939,0.58619,0.0,-0.079799,0.522691,0.0,-0.059253,0.461854,0.0,-0.031964,0.395776,0.0,-0.003061,0.323246,0.0,0.026492,0.247365,0.0,0.038365,0.166583,0.0,0.033072,0.083363,0.0,0.0,0.0,0.0
Male,Age80plus,608_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.0,1.0,0.0,-0.023632,0.958774,0.0,-0.047126,0.91231,0.0,-0.06938,0.859426,0.0,-0.080356,0.806387,0.0,-0.083978,0.75455,0.0,-0.089268,0.699979,0.0,-0.081207,0.645293,0.0,-0.071654,0.590576,0.0,-0.060029,0.531952,0.0,-0.038196,0.472109,0.0,-0.021229,0.405989,0.0,0.006797,0.337471,0.0,0.029907,0.257622,0.0,0.041555,0.171907,0.0,0.035149,0.085872,0.0,0.0,0.0,0.0
Male,Age80plus,642_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.024263,0.963691,0.0,-0.048726,0.922574,0.0,-0.07246,0.875491,0.0,-0.092507,0.822576,0.0,-0.106589,0.769095,0.0,-0.115088,0.713877,0.0,-0.115686,0.659273,0.0,-0.108167,0.599261,0.0,-0.088346,0.53677,0.0,-0.067154,0.469058,0.0,-0.033794,0.405044,0.0,-0.006164,0.330421,0.0,0.010317,0.243277,0.0,0.027404,0.160198,0.0,0.026884,0.080919,0.0,0.0,0.0,0.0
Male,Age80plus,748_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.015668,0.958572,0.0,-0.030436,0.912349,0.0,-0.043115,0.860397,0.0,-0.051307,0.811114,0.0,-0.055133,0.757901,0.0,-0.058571,0.704801,0.0,-0.054771,0.649112,0.0,-0.045639,0.592399,0.0,-0.033263,0.530554,0.0,-0.016871,0.466252,0.0,0.002183,0.397248,0.0,0.023016,0.324424,0.0,0.03095,0.243387,0.0,0.041082,0.159634,0.0,0.033932,0.079545,0.0,0.0,0.0,0.0
Male,Age80plus,750_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.014786,0.958757,0.0,-0.028598,0.912783,0.0,-0.040248,0.861183,0.0,-0.047617,0.808296,0.0,-0.052218,0.755792,0.0,-0.046361,0.704228,0.0,-0.042296,0.650111,0.0,-0.035833,0.592803,0.0,-0.026599,0.532083,0.0,-0.009326,0.468056,0.0,0.011362,0.399234,0.0,0.032703,0.323111,0.0,0.041264,0.24175,0.0,0.047731,0.155921,0.0,0.037087,0.077093,0.0,0.0,0.0,0.0
Male,Age80plus,776_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.0,1.0,0.0,-0.023812,0.959123,0.0,-0.047522,0.913033,0.0,-0.070042,0.860544,0.0,-0.08153,0.812537,0.0,-0.088867,0.761276,0.0,-0.087431,0.706675,0.0,-0.080906,0.650484,0.0,-0.071657,0.594186,0.0,-0.054474,0.535946,0.0,-0.034796,0.473306,0.0,-0.007045,0.406786,0.0,0.013691,0.343409,0.0,0.029695,0.260104,0.0,0.041651,0.171065,0.0,0.035131,0.085429,0.0,0.0,0.0,0.0
Male,Age80plus,795_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.014773,0.957444,0.0,-0.028495,0.910037,0.0,-0.039936,0.856866,0.0,-0.046181,0.798831,0.0,-0.044432,0.745863,0.0,-0.036485,0.694632,0.0,-0.020968,0.644086,0.0,-0.005718,0.588001,0.0,0.011525,0.529565,0.0,0.026868,0.464566,0.0,0.037266,0.390087,0.0,0.040154,0.31413,0.0,0.032487,0.237717,0.0,0.04166,0.16239,0.0,0.034449,0.080928,0.0,0.0,0.0,0.0
Male,Age80plus,805_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.0,1.0,0.0,-0.024625,0.957736,0.0,-0.049145,0.910082,0.0,-0.072437,0.855809,0.0,-0.088233,0.804067,0.0,-0.096227,0.748538,0.0,-0.100751,0.691817,0.0,-0.089618,0.634382,0.0,-0.083902,0.587698,0.0,-0.074105,0.526793,0.0,-0.054413,0.463634,0.0,-0.021783,0.40093,0.0,0.013676,0.339276,0.0,0.038047,0.261517,0.0,0.047413,0.175766,0.0,0.038492,0.087411,0.0,0.0,0.0,0.0
Male,Age80plus,908_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.024672,0.963429,0.0,-0.049569,0.922,0.0,-0.073757,0.874544,0.0,-0.088343,0.826252,0.0,-0.097799,0.776498,0.0,-0.095872,0.722347,0.0,-0.08882,0.667302,0.0,-0.08002,0.61086,0.0,-0.066159,0.548835,0.0,-0.042342,0.483732,0.0,-0.012425,0.415821,0.0,0.01789,0.337771,0.0,0.029422,0.250446,0.0,0.040638,0.159076,0.0,0.033658,0.07929,0.0,0.0,0.0,0.0
Male,Age80plus,935_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.01796,0.958109,0.0,-0.035209,0.911245,0.0,-0.05057,0.8584,0.0,-0.051462,0.805326,0.0,-0.051677,0.7516,0.0,-0.038006,0.700638,0.0,-0.022625,0.646202,0.0,-0.010722,0.587569,0.0,0.000985,0.523436,0.0,0.012802,0.455757,0.0,0.017188,0.383972,0.0,0.022725,0.318203,0.0,0.027811,0.239651,0.0,0.038539,0.165196,0.0,0.033053,0.082631,0.0,0.0,0.0,0.0
Male,Age80plus,949_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.010862,0.95627,0.0,-0.020238,0.907798,0.0,-0.02682,0.853793,0.0,-0.027788,0.795413,0.0,-0.026458,0.747367,0.0,-0.021263,0.693985,0.0,-0.012347,0.642758,0.0,-0.00055,0.591552,0.0,0.010611,0.530414,0.0,0.021915,0.464527,0.0,0.036371,0.393686,0.0,0.039998,0.316105,0.0,0.037709,0.239149,0.0,0.045374,0.161449,0.0,0.036301,0.080147,0.0,0.0,0.0,0.0
